flight_key,airline_id,airport_code_depart_id,airport_code_arrival_id,flight_duration,number_seats_total,number_of_stops,connection_flight,flight_number,datetime_scraped,number_seats_available,ticket_price,datetime_depart,datetime_arrival,id,name,code,full_name
"1003ANR2023-04-08 13:20:00AGP2023-04-08 16:25:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:39:44",10,219.99,"2023-04-08 13:20:00","2023-04-08 16:25:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-08 13:20:00AGP2023-04-08 16:25:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:39:56",10,219.99,"2023-04-08 13:20:00","2023-04-08 16:25:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-08 13:20:00AGP2023-04-08 16:25:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:08",10,219.99,"2023-04-08 13:20:00","2023-04-08 16:25:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-08 13:20:00AGP2023-04-08 16:25:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:19",10,219.99,"2023-04-08 13:20:00","2023-04-08 16:25:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-08 13:20:00AGP2023-04-08 16:25:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:31",10,219.99,"2023-04-08 13:20:00","2023-04-08 16:25:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-10 14:05:00AGP2023-04-10 17:10:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:39:44",10,189.99,"2023-04-10 14:05:00","2023-04-10 17:10:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-10 14:05:00AGP2023-04-10 17:10:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:39:56",10,189.99,"2023-04-10 14:05:00","2023-04-10 17:10:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-10 14:05:00AGP2023-04-10 17:10:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:08",10,189.99,"2023-04-10 14:05:00","2023-04-10 17:10:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-10 14:05:00AGP2023-04-10 17:10:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:19",10,189.99,"2023-04-10 14:05:00","2023-04-10 17:10:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-10 14:05:00AGP2023-04-10 17:10:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:31",10,189.99,"2023-04-10 14:05:00","2023-04-10 17:10:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-10 14:05:00AGP2023-04-10 17:10:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:41",10,189.99,"2023-04-10 14:05:00","2023-04-10 17:10:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-10 14:05:00AGP2023-04-10 17:10:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:53",10,189.99,"2023-04-10 14:05:00","2023-04-10 17:10:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-11 14:15:00AGP2023-04-11 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:39:56",4,239.99,"2023-04-11 14:15:00","2023-04-11 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-11 14:15:00AGP2023-04-11 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:08",4,239.99,"2023-04-11 14:15:00","2023-04-11 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-11 14:15:00AGP2023-04-11 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:19",4,239.99,"2023-04-11 14:15:00","2023-04-11 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-11 14:15:00AGP2023-04-11 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:31",4,239.99,"2023-04-11 14:15:00","2023-04-11 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-11 14:15:00AGP2023-04-11 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:41",4,239.99,"2023-04-11 14:15:00","2023-04-11 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-11 14:15:00AGP2023-04-11 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:53",4,239.99,"2023-04-11 14:15:00","2023-04-11 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-11 14:15:00AGP2023-04-11 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:05",4,239.99,"2023-04-11 14:15:00","2023-04-11 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-14 14:50:00AGP2023-04-14 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:31",10,159.99,"2023-04-14 14:50:00","2023-04-14 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-14 14:50:00AGP2023-04-14 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:41",10,159.99,"2023-04-14 14:50:00","2023-04-14 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-14 14:50:00AGP2023-04-14 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:53",10,159.99,"2023-04-14 14:50:00","2023-04-14 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-14 14:50:00AGP2023-04-14 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:05",10,159.99,"2023-04-14 14:50:00","2023-04-14 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-14 14:50:00AGP2023-04-14 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:16",10,159.99,"2023-04-14 14:50:00","2023-04-14 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-14 14:50:00AGP2023-04-14 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:27",10,159.99,"2023-04-14 14:50:00","2023-04-14 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-14 14:50:00AGP2023-04-14 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:37",10,159.99,"2023-04-14 14:50:00","2023-04-14 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-15 13:35:00AGP2023-04-15 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:41",10,149.99,"2023-04-15 13:35:00","2023-04-15 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-15 13:35:00AGP2023-04-15 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:40:53",10,149.99,"2023-04-15 13:35:00","2023-04-15 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-15 13:35:00AGP2023-04-15 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:05",10,149.99,"2023-04-15 13:35:00","2023-04-15 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-15 13:35:00AGP2023-04-15 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:16",10,149.99,"2023-04-15 13:35:00","2023-04-15 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-15 13:35:00AGP2023-04-15 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:27",10,149.99,"2023-04-15 13:35:00","2023-04-15 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-15 13:35:00AGP2023-04-15 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:37",10,149.99,"2023-04-15 13:35:00","2023-04-15 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-15 13:35:00AGP2023-04-15 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:49",10,149.99,"2023-04-15 13:35:00","2023-04-15 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-18 14:15:00AGP2023-04-18 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:16",10,169.99,"2023-04-18 14:15:00","2023-04-18 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-18 14:15:00AGP2023-04-18 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:27",10,169.99,"2023-04-18 14:15:00","2023-04-18 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-18 14:15:00AGP2023-04-18 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:37",10,169.99,"2023-04-18 14:15:00","2023-04-18 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-18 14:15:00AGP2023-04-18 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:49",10,169.99,"2023-04-18 14:15:00","2023-04-18 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-18 14:15:00AGP2023-04-18 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:01",10,169.99,"2023-04-18 14:15:00","2023-04-18 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-18 14:15:00AGP2023-04-18 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:13",10,169.99,"2023-04-18 14:15:00","2023-04-18 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-18 14:15:00AGP2023-04-18 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:26",10,169.99,"2023-04-18 14:15:00","2023-04-18 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-21 14:50:00AGP2023-04-21 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:41:49",5,269.99,"2023-04-21 14:50:00","2023-04-21 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-21 14:50:00AGP2023-04-21 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:01",5,269.99,"2023-04-21 14:50:00","2023-04-21 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-21 14:50:00AGP2023-04-21 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:13",5,269.99,"2023-04-21 14:50:00","2023-04-21 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-21 14:50:00AGP2023-04-21 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:26",5,269.99,"2023-04-21 14:50:00","2023-04-21 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-21 14:50:00AGP2023-04-21 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:37",5,269.99,"2023-04-21 14:50:00","2023-04-21 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-21 14:50:00AGP2023-04-21 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:49",5,269.99,"2023-04-21 14:50:00","2023-04-21 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-21 14:50:00AGP2023-04-21 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:01",5,269.99,"2023-04-21 14:50:00","2023-04-21 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-22 13:35:00AGP2023-04-22 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:01",2,309.99,"2023-04-22 13:35:00","2023-04-22 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-22 13:35:00AGP2023-04-22 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:13",2,309.99,"2023-04-22 13:35:00","2023-04-22 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-22 13:35:00AGP2023-04-22 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:26",2,309.99,"2023-04-22 13:35:00","2023-04-22 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-22 13:35:00AGP2023-04-22 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:37",2,309.99,"2023-04-22 13:35:00","2023-04-22 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-22 13:35:00AGP2023-04-22 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:49",2,309.99,"2023-04-22 13:35:00","2023-04-22 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-22 13:35:00AGP2023-04-22 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:01",2,309.99,"2023-04-22 13:35:00","2023-04-22 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-22 13:35:00AGP2023-04-22 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:12",2,309.99,"2023-04-22 13:35:00","2023-04-22 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-25 14:15:00AGP2023-04-25 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:38",4,299.99,"2023-04-25 14:15:00","2023-04-25 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-25 14:15:00AGP2023-04-25 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:42:49",4,299.99,"2023-04-25 14:15:00","2023-04-25 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-25 14:15:00AGP2023-04-25 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:01",4,299.99,"2023-04-25 14:15:00","2023-04-25 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-25 14:15:00AGP2023-04-25 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:12",4,299.99,"2023-04-25 14:15:00","2023-04-25 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-25 14:15:00AGP2023-04-25 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:23",4,299.99,"2023-04-25 14:15:00","2023-04-25 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-25 14:15:00AGP2023-04-25 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:35",4,299.99,"2023-04-25 14:15:00","2023-04-25 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-25 14:15:00AGP2023-04-25 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:49",4,299.99,"2023-04-25 14:15:00","2023-04-25 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-28 14:50:00AGP2023-04-28 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:12",8,309.99,"2023-04-28 14:50:00","2023-04-28 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-28 14:50:00AGP2023-04-28 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:23",8,309.99,"2023-04-28 14:50:00","2023-04-28 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-28 14:50:00AGP2023-04-28 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:35",8,309.99,"2023-04-28 14:50:00","2023-04-28 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-28 14:50:00AGP2023-04-28 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:49",8,309.99,"2023-04-28 14:50:00","2023-04-28 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-28 14:50:00AGP2023-04-28 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:00",8,309.99,"2023-04-28 14:50:00","2023-04-28 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-28 14:50:00AGP2023-04-28 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:12",8,309.99,"2023-04-28 14:50:00","2023-04-28 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-28 14:50:00AGP2023-04-28 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:24",8,309.99,"2023-04-28 14:50:00","2023-04-28 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-29 13:35:00AGP2023-04-29 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:23",10,329.99,"2023-04-29 13:35:00","2023-04-29 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-29 13:35:00AGP2023-04-29 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:35",10,329.99,"2023-04-29 13:35:00","2023-04-29 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-29 13:35:00AGP2023-04-29 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:43:49",10,329.99,"2023-04-29 13:35:00","2023-04-29 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-29 13:35:00AGP2023-04-29 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:00",10,329.99,"2023-04-29 13:35:00","2023-04-29 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-29 13:35:00AGP2023-04-29 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:12",10,329.99,"2023-04-29 13:35:00","2023-04-29 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-29 13:35:00AGP2023-04-29 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:24",10,329.99,"2023-04-29 13:35:00","2023-04-29 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-04-29 13:35:00AGP2023-04-29 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:35",10,329.99,"2023-04-29 13:35:00","2023-04-29 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-02 14:15:00AGP2023-05-02 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:00",10,224.99,"2023-05-02 14:15:00","2023-05-02 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-02 14:15:00AGP2023-05-02 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:12",10,224.99,"2023-05-02 14:15:00","2023-05-02 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-02 14:15:00AGP2023-05-02 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:24",10,224.99,"2023-05-02 14:15:00","2023-05-02 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-02 14:15:00AGP2023-05-02 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:35",10,224.99,"2023-05-02 14:15:00","2023-05-02 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-02 14:15:00AGP2023-05-02 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:47",10,224.99,"2023-05-02 14:15:00","2023-05-02 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-02 14:15:00AGP2023-05-02 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:58",10,224.99,"2023-05-02 14:15:00","2023-05-02 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-02 14:15:00AGP2023-05-02 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:09",10,224.99,"2023-05-02 14:15:00","2023-05-02 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-05 14:50:00AGP2023-05-05 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:35",10,229.99,"2023-05-05 14:50:00","2023-05-05 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-05 14:50:00AGP2023-05-05 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:47",10,229.99,"2023-05-05 14:50:00","2023-05-05 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-05 14:50:00AGP2023-05-05 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:58",10,229.99,"2023-05-05 14:50:00","2023-05-05 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-05 14:50:00AGP2023-05-05 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:09",10,229.99,"2023-05-05 14:50:00","2023-05-05 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-05 14:50:00AGP2023-05-05 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:20",10,229.99,"2023-05-05 14:50:00","2023-05-05 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-05 14:50:00AGP2023-05-05 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:31",10,229.99,"2023-05-05 14:50:00","2023-05-05 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-05 14:50:00AGP2023-05-05 17:55:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:43",10,229.99,"2023-05-05 14:50:00","2023-05-05 17:55:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-06 13:35:00AGP2023-05-06 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:47",10,209.99,"2023-05-06 13:35:00","2023-05-06 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-06 13:35:00AGP2023-05-06 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:44:58",10,209.99,"2023-05-06 13:35:00","2023-05-06 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-06 13:35:00AGP2023-05-06 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:09",10,209.99,"2023-05-06 13:35:00","2023-05-06 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-06 13:35:00AGP2023-05-06 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:20",10,209.99,"2023-05-06 13:35:00","2023-05-06 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-06 13:35:00AGP2023-05-06 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:31",10,209.99,"2023-05-06 13:35:00","2023-05-06 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-06 13:35:00AGP2023-05-06 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:43",10,209.99,"2023-05-06 13:35:00","2023-05-06 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-06 13:35:00AGP2023-05-06 16:40:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:56",10,209.99,"2023-05-06 13:35:00","2023-05-06 16:40:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-09 14:15:00AGP2023-05-09 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:20",10,169.99,"2023-05-09 14:15:00","2023-05-09 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-09 14:15:00AGP2023-05-09 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:31",10,169.99,"2023-05-09 14:15:00","2023-05-09 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-09 14:15:00AGP2023-05-09 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:43",10,169.99,"2023-05-09 14:15:00","2023-05-09 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-09 14:15:00AGP2023-05-09 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:56",10,169.99,"2023-05-09 14:15:00","2023-05-09 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-09 14:15:00AGP2023-05-09 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:46:08",10,169.99,"2023-05-09 14:15:00","2023-05-09 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-09 14:15:00AGP2023-05-09 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:46:20",10,169.99,"2023-05-09 14:15:00","2023-05-09 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-09 14:15:00AGP2023-05-09 17:20:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:46:31",10,169.99,"2023-05-09 14:15:00","2023-05-09 17:20:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-12 06:30:00AGP2023-05-12 09:35:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:45:56",10,239.99,"2023-05-12 06:30:00","2023-05-12 09:35:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-12 06:30:00AGP2023-05-12 09:35:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:46:08",10,239.99,"2023-05-12 06:30:00","2023-05-12 09:35:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-12 06:30:00AGP2023-05-12 09:35:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:46:20",10,239.99,"2023-05-12 06:30:00","2023-05-12 09:35:00",3,TuiFly,AGP,Malaga
"1003ANR2023-05-12 06:30:00AGP2023-05-12 09:35:00",3,ANR,AGP,03:05:00,NULL,NULL,NULL,1003,"2023-03-30 19:46:31",10,239.99,"2023-05-12 06:30:00","2023-05-12 09:35:00",3,TuiFly,AGP,Malaga
